resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,1.667045,0,0,0,0,1,stim/VC_01.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.447765,0,1,1,1,1,stim/VC_11.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,space,2.116125,left,0.7343,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,left,0.81748,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,right,0.672115,0,2,2,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,right,0.866445,0,3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,right,1.09831,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,right,0.692335,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,left,1.968985,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f00962ef7b0241ae371d912,2021-02-24_15h50.30.483,Hungarian_step4,2020.2.3,Win32,60,,,right,1.817145,0,7,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
